playlist_id,track_ids
46083,13237 6253 14395 360 13139 18728 18381 14758 3885 14591
46716,19244 18836 17984 3698 16433 6823 3001 2581 17623 10474
46845,4369 13670 2730 3860 1300 16521 18361 14907 1365 17586
48798,14591 360 18728 2412 18649 13782 17096 573 16760 11206
1629,9003 7544 4743 2508 8709 12623 6776 8045 56 9257
1652,16998 12906 15931 6829 9905 18786 4941 16587 18221 12794
3859,13139 573 1746 17239 10264 13101 648 20134 7619 11739
4100,14826 12510 5141 2997 8866 10848 4910 8767 3830 20172
4900,12674 12187 14903 14583 12906 15931 16998 13477 18786 16024
5241,19075 1641 4058 9804 15090 19008 2132 12721 14178 3001
5670,12599 10013 15413 4965 3790 17334 13272 5100 13550 5606
5893,14994 10636 17034 5541 17203 13368 723 4430 5180 5846
6464,508 20497 4089 10833 13129 11715 579 9346 19556 520
7196,13670 5474 9253 9003 7544 5655 8709 2730 17563 2508
7863,13368 20287 17034 14770 13452 723 11070 17040 18074 19699
8411,12931 5474 12623 19340 8466 11882 2236 18404 6408 2508
8412,20242 12639 16820 19555 2912 13550 10706 6681 11070 8749
8593,16708 7544 19340 5474 9231 8709 3860 1300 56 14907
10080,12990 7147 18418 11014 14758 13216 13250 20263 18096 8160
11517,4954 19651 9778 14360 12910 3254 9984 4492 3698 6036
11651,20007 8950 19336 6492 19058 7363 20497 1979 19152 11289
13824,9246 15988 9473 7961 9834 11688 4253 3242 18425 6672
17405,8956 13980 19055 2272 12436 13237 20263 3885 13139 10264
18221,14904 13622 14509 19305 2665 4745 19466 18743 9579 8342
19529,10834 4253 4672 3242 17414 9246 18856 663 3961 7596
19985,13237 14395 18381 10496 13139 17597 3885 11206 11366 3347
20682,16973 5881 2409 4965 19398 8749 17334 15413 4923 10679
21312,16973 7947 18906 20242 19730 10679 9963 15438 12164 961
21797,5100 12599 2912 20048 8304 15053 3558 7009 16601 3606
22370,16767 17675 19394 13412 11551 3653 1676 14758 14861 4622
24365,6408 7517 8709 6704 5474 8466 1300 17563 12623 13670
27046,9705 11107 3885 13139 10848 5606 648 8767 17239 16820
27840,12623 9231 4743 8045 19340 12931 8709 13670 8466 56
28263,10419 11233 12311 19243 5924 15167 4603 7460 15498 7109
28744,11233 14714 10100 12311 17154 5924 15498 13542 10419 362
29756,16645 913 17897 15931 7147 19556 16930 15967 12674 16024
32732,6981 6892 12999 18058 4057 2888 4259 10496 5169 3776
33096,3885 8956 13139 2117 17239 10250 8018 14395 16820 18381
33562,4965 5881 16973 19398 12599 15558 5100 15413 13272 8506
35663,12426 1290 2888 14309 6892 3698 11663 18058 6981 15775
35989,5924 9676 13542 6557 19733 20023 12311 12393 8275 15438
39657,8491 14826 15771 3830 7506 4401 2919 2272 8145 17584
42622,14395 18728 15209 12563 13237 11366 360 18381 2740 17239
42948,18254 14213 14375 18615 1473 4642 520 19858 3944 19556
44205,5606 648 2497 16502 3830 7506 4401 4288 1149 3976
44711,5924 4603 13542 17154 8749 18191 10100 5940 17634 16451
47029,11070 13139 9705 541 17239 5606 2437 2912 15578 9291
47759,20263 2272 18096 10848 13216 4106 7485 2873 14758 11638
47914,6892 10828 11405 8956 14758 12563 2740 11896 14176 8229
48131,12311 20443 1641 17715 16973 14714 1953 2088 12721 15650
49716,12071 3961 17635 17663 15988 8047 10577 9882 18556 7490
926,4514 11664 20172 10848 3830 14008 868 14826 15771 7506
1341,8749 18446 20443 4052 14714 16973 15438 3648 20242 17154
3535,3885 360 8956 14591 573 14395 18728 2674 11206 1746
3933,13139 541 10250 17034 17239 11070 573 18649 7009 8767
4299,2551 4253 9834 9473 10834 18856 11688 18824 15722 15988
5308,444 16298 9183 10259 10691 877 2090 4467 13156 9007
5359,1898 4743 4865 4916 12075 3750 13862 10572 5817 9231
5379,1992 17744 10834 6821 18824 9246 18856 5355 10442 6672
6167,17663 3242 15988 2551 9246 6672 16732 15722 4253 12868
6686,5149 19969 18824 9473 10584 19825 19154 14631 17663 10834
6735,3192 16024 12187 11164 11582 20408 3207 8231 15558 13477
7051,80 15558 8418 648 17715 7400 14233 6937 7577 15477
8198,6220 7989 15916 14662 10833 9346 9383 4695 17114 14615
8634,1898 9229 12075 7197 6453 16008 14149 11759 18040 1247
13136,14826 10848 11943 7506 20172 1422 4910 4401 2919 8491
14580,13237 8956 13980 10264 2412 11107 14395 2674 18728 4364
15778,9826 10629 2912 9394 5100 3463 8822 19957 7009 18446
16037,8822 9826 16820 12594 1719 7728 2780 18142 9941 6813
17264,10848 17584 2497 18096 20263 12278 2873 13216 20172 20134
18481,7009 20268 229 15781 15 10269 2912 19550 3281 9826
18550,19756 316 10512 9400 1490 3189 12882 18045 8624 4102
19181,2873 12436 14758 4106 15474 11510 7416 15893 17241 10577
19491,10250 2780 2674 9705 17652 5606 8767 16820 3885 7009
21146,5746 16080 15558 20120 12559 7517 10992 16277 4998 7312
21806,10264 8956 6253 15578 18649 17239 16760 18728 14395 7619
23246,3885 541 13139 1746 17239 14052 2780 6253 16820 5606
23482,5149 10834 9940 15704 15722 6137 663 13056 19679 4253
23520,9003 12623 6408 15050 19340 18093 2508 18599 16708 3624
24260,9003 12623 14430 19340 15050 18275 9257 3624 16708 8045
25059,10833 14360 9984 10957 10618 5443 4492 1473 16756 10137
25334,7134 13105 18051 953 18897 4881 18146 2561 17928 1227
25874,9804 12721 10691 4765 10850 8934 20433 18743 4954 3996
26104,12599 5100 16820 20048 11070 4965 17334 5881 3885 15053
26566,1944 14671 11855 18830 4549 5261 17809 1344 8705 3654
27533,17200 508 4549 14134 8725 6343 15778 6695 4089 16673
28357,15578 10828 13368 13452 6253 11405 13980 18048 8208 5765
31570,2997 411 15771 12510 16502 11943 4288 4910 1149 5572
31898,5165 10496 5765 3694 6253 17034 18859 17926 19536 19566
33121,8047 15185 15413 11510 10577 9655 7416 723 14370 19646
33666,2158 16471 2740 17597 11896 19662 8229 13452 12563 13988
35006,18503 6242 5881 16772 2117 17918 18440 12834 15669 17701
35052,8956 13237 3885 11070 13139 15578 14591 13006 360 17239
36957,4834 5359 3551 10708 14378 15090 7163 15781 12119 7545
38857,14758 18266 15578 7485 10496 2272 12563 16471 3347 13250
39287,17239 15578 14395 6253 16820 18381 14591 360 4364 10264
40617,6892 12718 16471 8208 11405 12563 19536 2740 4259 4267
41209,14178 1641 956 13622 8934 5924 15498 12940 9163 9323
41501,14147 9940 18824 4253 9473 15722 4370 10834 5149 2551
42510,8749 13542 15360 1063 17154 8275 2204 19243 4603 12075
42815,15775 3001 7989 17114 508 14360 12910 16579 9903 2980
47140,11699 12262 6981 4259 4057 14758 17597 13671 3347 18088
98,16583 9477 4745 17634 12940 5924 10100 8342 12311 16100
228,18361 1944 4148 4743 2508 9003 16521 18404 4369 2730
302,10269 20169 16994 1714 13029 4026 3551 7163 16866 8866
2966,4367 9804 18875 11483 13622 4745 2006 387 19217 6680
6883,4253 19969 17663 18824 9834 15988 4672 1992 6821 3242
7642,9003 6776 8045 12623 4743 7544 8709 8466 19340 5750
8587,1898 2508 6695 9229 7197 8356 9231 5817 12075 11759
8885,18951 20054 5708 4683 12601 17081 11747 663 6062 8458
8936,10828 15578 6253 8956 13368 10496 4460 9941 11405 9668
15287,3880 7147 10300 17276 13678 15740 7550 9528 18676 10673
16250,5817 7197 3855 12075 11759 13862 9231 4111 5481 4023
18468,2873 13216 6103 12436 17984 4954 15474 15893 14758 20051
21206,20172 16494 5606 7506 8491 2144 648 868 9007 2497
22211,8956 13980 13237 360 18381 6253 14758 10264 3885 13139
23182,9429 6584 11283 6918 4136 8452 12622 2518 2348 4566
25646,10496 6892 8229 17597 12425 12718 5089 11363 13452 5165
28077,9963 19075 15090 12721 18421 15781 20169 5679 7163 4765
31275,8950 520 4812 19556 16930 3944 20007 20488 9314 6237
32843,11233 10100 17634 17720 9323 14714 15167 17154 5924 15650
33333,1357 6285 4928 14579 1828 4925 2090 6529 1710 16563
33572,11233 14714 17634 12311 4603 15779 362 4189 18191 19243
36805,10834 10996 663 8112 18856 9246 15563 1641 18824 17744
38312,17744 5965 11151 15875 16267 8461 11237 18938 4124 18468
39084,4302 12436 20263 10848 18096 15474 8491 1591 6103 2873
43176,13670 18404 3860 5474 1300 6408 8709 8466 4447 2236
43565,541 8956 3885 6253 15578 14395 13980 360 15209 13237
44624,10848 2272 3830 14826 13216 20263 1714 20172 411 18266
45088,15204 4910 10591 12510 10848 10617 11943 8539 8866 8530
47143,8749 20443 8275 13542 7163 1063 4013 14765 5100 3551
49163,8608 13763 13156 1686 10760 6957 3292 11327 15354 10693
49790,18425 17663 15988 14147 9473 19969 1271 7558 9834 3341
49993,17200 1944 18361 14154 8956 6695 11074 12075 4148 1898
2227,4202 16866 10269 20169 2018 1111 1422 9550 15781 10706
2868,7989 3698 4301 607 14571 16433 6823 4954 15775 19991
3571,13006 18074 12639 17826 12599 550 9941 15669 13550 17918
4151,18899 14994 20268 15428 5846 5031 3403 15495 17203 1071
5576,13006 15669 13550 13990 13551 9291 5576 2367 2088 9034
5895,16998 12906 15931 13477 6829 16587 3207 13376 17897 16725
8706,5881 13550 12599 6681 11474 5100 15770 8506 17918 8469
9977,8956 6253 15578 360 2740 1382 5903 3245 3885 10264
15097,8709 6868 14430 9257 15050 14033 19340 18599 1060 8045
15544,553 9205 1886 6530 15215 10019 16482 11938 19396 196
15577,10264 18381 13101 2674 13237 573 17239 14591 360 2437
16280,80 541 8018 19317 2970 2437 1895 17034 11373 14885
17532,14826 8866 12510 7506 8491 5141 3519 15900 411 868
18729,6775 6892 1650 14880 13070 13368 2158 12073 7440 20287
19627,5625 4394 7574 14871 15743 3758 1066 13502 18460 13319
21076,3001 4954 6971 17281 19624 6496 9903 7889 19991 4301
24025,19396 14313 16460 10910 553 11211 19060 17010 1886 149
24686,3790 5633 14466 1372 10234 5100 18729 5359 2068 10708
25339,18289 4255 15241 19654 15633 19292 14142 10490 13238 845
25866,9291 2437 7009 2780 17918 2912 11070 648 8953 13894
26196,20242 4965 8749 13272 14765 5100 3790 16973 12311 19398
26426,16820 13894 9705 12594 2930 2674 1746 3463 17652 1196
26947,2090 9007 17709 8456 1935 2085 11512 6823 9392 3329
28019,16820 9710 2117 8767 1719 3431 9941 12639 3745 6837
28914,1719 10629 18440 9941 15669 10112 17701 11101 9826 5100
29554,13034 18074 11070 11255 3644 17157 15926 13006 2117 457
31327,15413 15669 12599 6242 5611 9291 13550 16772 19217 17701
31910,10100 11233 12311 16973 14714 8749 12940 11636 15498 15640
32079,3885 11164 13237 17239 6253 14395 2674 3192 12187 10264
33760,2508 18404 17563 12623 2730 14907 7544 56 1060 2236
38903,5924 4743 9963 4603 20242 11233 14714 13542 12311 8169
39654,12599 10629 19398 4965 11961 5100 13006 17918 280 15413
44213,16820 2674 2780 11070 9705 15578 10250 3431 14885 2930
46436,9231 12623 8466 4743 14430 7544 18599 15050 2508 14033
46445,17203 8028 3099 12450 15781 3741 229 8923 3281 14934
48087,4301 7989 8627 10833 14571 5859 4359 11532 579 15466
48510,394 19305 2665 8342 14509 4745 19075 7321 5751 19008
48664,3961 3242 9940 9473 18856 12868 18852 663 9834 18645
49157,648 14826 8145 10848 11943 868 16502 20172 10711 7098
49467,8152 20172 12510 14826 5606 8491 411 4993 16831 11664
554,2674 11107 17239 15578 18381 8749 4965 8956 16973 8018
963,17241 7416 6672 3961 14370 7490 18755 2000 18090 14572
1226,8953 3644 18875 9710 16314 19699 12639 12834 14770 16772
7339,19556 8950 20007 15967 6529 1710 16404 15865 11289 20488
11456,6672 2551 18856 4672 15988 3242 12071 10442 14147 19825
13679,6408 8466 9231 6776 7544 8045 18599 14033 16708 2508
17614,1898 12075 5817 4916 11759 1247 4023 12066 56 5481
18069,19991 3001 16083 14360 4301 15750 4359 16905 12910 9984
18783,18944 18404 12666 8600 8932 13406 3237 2730 16708 1300
19875,19462 11882 12931 18404 7544 16708 5474 17563 5655 2236
21800,14583 6829 13477 10285 11843 11582 4941 18786 9434 913
22232,17154 12311 10880 11716 1740 1063 17276 10300 5042 8749
26879,8145 11943 868 1111 10848 10711 2997 8866 648 12510
27271,387 8033 14306 4219 2665 11233 10100 6045 333 3272
28277,15669 7009 11070 18875 13006 18503 11850 12599 13550 2780
28861,16973 8749 20242 12393 2765 17897 13879 9963 19629 7811
30852,19662 18096 10496 18266 2272 17774 12507 6103 6892 894
31287,8138 405 17200 8356 2508 17780 4743 18361 4865 16656
33187,11233 5924 15498 4603 13542 17634 17390 5668 15779 12940
33749,12599 17334 5100 19398 280 16973 2912 3835 3558 4965
34790,14012 877 11176 2085 15646 13435 11006 6433 6139 17131
34884,5606 1111 10269 16866 14826 7506 4910 20169 12639 12510
35199,10848 3830 17663 1591 8491 14826 19602 15542 411 10834
35855,17663 4253 3242 12071 15988 8047 6672 12868 9580 11688
36622,1641 4026 18421 3551 10708 3698 18729 12721 1953 5564
37054,18254 1473 19858 10618 17200 15471 12929 17897 20415 13972
40845,8749 9963 12623 5924 14213 8275 6408 14668 1473 11233
40982,17568 7009 13006 11474 18074 541 1719 9291 5576 9826
41836,17114 9346 14360 4301 1698 10833 10346 10855 14662 15750
48862,2740 14591 18728 1494 1382 14527 15578 13237 360 3245
180,6433 17515 9034 20571 14453 436 5606 2088 17420 7400
2965,7321 14597 12940 17634 13385 9672 17944 11233 19075 5679
3183,12393 7147 7811 13123 20468 8796 2765 14765 15438 19730
4195,4675 5324 1492 14360 5482 7989 5455 8667 10957 12526
4295,2132 10691 10977 14904 6971 4642 8112 18615 14375 13043
5316,15413 15767 8573 13550 17334 4965 12599 16973 14765 3835
6740,17663 3961 17635 18824 663 19969 10442 12712 12071 7490
6780,6408 6776 7544 9257 1060 56 19340 14033 12931 16708
8048,5881 12599 660 15413 17334 3606 1020 10013 19398 3835
8601,10496 14758 14309 20263 4106 16471 7485 17239 10848 18266
9041,16820 13006 5881 9826 11070 7009 12599 2780 4965 3011
10530,7989 8640 14360 14662 12910 9903 16579 8437 13154 1023
10820,2674 3885 9705 1746 16820 14052 8681 9826 12594 13139
10963,13043 4710 19858 7739 13592 4642 11547 10618 17819 5443
11056,56 12623 12075 16521 19340 14907 20329 8709 9257 4800
13843,16820 8953 13894 9826 1719 1746 2912 12594 19957 11850
15299,20172 14826 16502 8145 868 4910 2919 1111 10711 411
17247,1979 19058 11599 6237 6492 19336 11289 20488 11186 4642
18495,3961 9246 12071 17663 7490 18645 7416 6672 17635 18852
18947,9003 56 7544 16521 12075 4369 19462 7645 1253 12931
19588,1357 18963 17166 11774 6285 1828 7750 12237 17550 10930
20704,8583 6609 17529 12731 19525 19977 14114 15001 18821 3354
22176,16274 9205 11870 11835 10019 2160 18171 17301 5132 2680
24045,15893 17984 4954 16433 4301 10346 1290 15750 4259 3422
24563,2090 18254 9007 17247 1357 4433 1180 9530 4467 14213
25999,17663 19969 11688 12868 663 6672 4253 4370 19825 18856
29320,11327 4379 1713 344 463 14117 744 4045 19505 10293
30754,20263 2873 18096 7485 12436 13216 14758 17774 4106 19055
31367,5965 18856 6137 18198 70 17315 755 10916 6509 4370
34454,648 10269 12639 14826 7506 4910 18428 7009 13894 8953
35748,13980 14395 11206 573 9705 1746 13101 4364 19422 4795
37555,12599 5359 15053 3790 16866 16973 11357 10708 7153 660
39341,4106 12436 17774 2272 6103 14842 20197 19662 1050 18672
41664,19858 14213 18615 14375 10618 13043 1012 5443 10930 1473
43079,6285 19556 6529 15537 14579 6492 15865 13539 1979 6951
44204,8356 13670 56 1944 4148 14907 2508 18404 17200 17563
47267,13670 11882 1300 19462 2236 12931 18404 3860 5474 17026
49145,3885 11107 17239 10264 6253 18381 14052 7619 13237 360
581,10100 17154 12311 10419 11233 15167 7460 19243 4603 13542
807,10269 16994 10706 7475 15781 1714 3788 9500 1085 12639
837,13542 1063 4603 15650 16451 20443 13424 4909 4189 10419
1035,14907 4369 18361 9003 8045 4743 19462 6606 12075 9388
1050,7891 17096 1382 14982 13980 14527 5928 3729 16923 11490
1246,11510 7416 6624 3961 6672 17241 17635 9882 14370 6703
1433,10591 16494 5141 1111 10269 8539 797 8866 11943 2627
1710,15988 17663 12071 18645 10442 1271 8047 4253 16552 13347
3509,8956 13237 6253 14591 360 17239 18381 13139 10264 15209
5442,19398 4965 5881 12393 8749 15438 3835 19730 2409 4466
7255,3880 14765 12393 10300 2558 11257 16338 11716 1740 17404
7447,7989 12910 17984 14662 3698 9984 10833 1605 15431 2581
7755,9003 18404 7544 13670 4743 4369 6606 1060 12931 3860
8516,2508 4148 2730 4743 56 10521 19462 9231 12075 8045
9007,10259 14012 1180 2489 1849 17131 11176 4248 1033 3287
10206,520 3944 20007 16930 19556 6237 11599 6492 8950 14213
10792,9003 2508 8466 16521 18404 9257 12623 12931 19340 14907
11617,14758 17774 12563 13250 18266 19055 12436 11661 2891 20263
12146,3242 9246 15988 18425 1271 6672 7961 2551 16732 9504
13720,14714 4954 17276 17154 12426 3698 16433 15775 14765 1909
14428,9246 2551 17663 15988 20232 15098 3961 6821 12868 3493
14983,16579 16673 14360 20163 9120 10833 9984 8640 10269 10481
15609,11233 10100 12940 5924 15498 18096 6103 11313 5668 13542
17997,8356 11074 4148 2508 1944 11759 14904 16583 6695 16457
18120,8749 12311 8727 20443 9412 1641 405 10100 20242 2204
19036,10848 20172 4949 1149 8145 411 8491 648 2919 2497
19612,6892 4259 4057 6981 14309 11157 13452 4202 18096 7545
20920,541 8018 5606 3885 80 2437 11070 648 15413 8145
23152,56 6776 11074 11759 2508 9229 7645 405 14907 11258
23354,13368 17034 4954 17040 723 13452 10636 19699 12425 7147
24356,6672 15988 17635 12071 18645 2551 4253 11510 17241 10577
26131,15474 10848 20134 13216 411 20172 5606 8491 2497 3830
27425,3961 6672 9882 7490 15185 11510 8047 7416 18852 17241
27867,7989 12910 9984 16433 2980 14662 10957 4954 1290 19624
29221,18856 19825 19154 19969 17663 11688 14631 5496 9473 13056
30019,12563 17597 14758 14395 18401 6253 4460 17239 14591 360
31173,2272 10496 20263 2873 10848 12436 4482 411 20197 5572
31673,10250 9705 13237 573 1746 18381 8956 541 7009 18649
32400,2674 15578 13139 3885 13237 13980 14395 11373 12425 10264
35919,8956 6253 15578 13237 14591 360 10264 17239 13139 15570
36646,14395 6253 3885 14591 15578 2674 13237 541 13980 360
37042,19825 19969 9940 11688 18824 18856 9473 7961 10584 5651
37232,19462 3860 1300 11882 3624 5474 9253 1365 17563 4369
37833,4743 9231 12075 8045 2508 6776 12623 18404 18361 7544
37840,2508 19462 13670 9003 17563 5474 2730 9253 7544 18361
37988,6253 18381 14395 13139 3885 2674 11206 4364 15209 11366
38992,14826 7506 13622 7163 10848 1020 11496 1714 2627 11313
39839,3431 5606 8145 541 2437 2970 2674 2117 16820 2780
40054,607 18726 6823 20372 13624 16083 7989 8507 12426 7085
40703,19008 10715 6036 11753 5534 7889 10850 17923 1020 6145
41128,17515 7400 7577 16998 11164 14583 11155 16024 20571 3192
41587,2272 18096 15578 8956 11638 7485 4106 3885 13980 10567
41691,18852 18645 7416 17635 3242 15988 9580 14370 11510 2551
42023,2508 13670 16521 1060 14907 4743 9003 12075 7544 3860
42935,14758 15578 13980 12563 3347 3790 14395 18401 6892 4106
43483,13980 6253 3885 10264 17239 18649 11206 3729 13101 4795
43647,15578 14591 17239 3885 10264 11366 11206 15209 12563 15570
44192,14395 14758 13237 3885 17239 10848 15578 18266 10567 2674
46726,9003 16708 12623 7544 8045 19340 13670 9231 8709 5474
47069,8956 3885 13139 6253 13980 2674 360 2117 541 11107
47494,12910 3001 19969 15988 4301 3698 14360 9246 2551 17923
47750,12599 13550 20048 2912 3606 16820 13006 5359 19398 5881
143,20172 8491 7506 868 4401 14826 10251 5606 15187 1149
290,14907 2508 18404 4148 19462 12931 13406 10521 13670 7544
4481,17663 15722 19969 4283 2551 12868 15147 14147 5651 9940
5052,1641 4026 15781 10708 16866 1020 18729 5564 1133 3996
8155,13980 17239 14395 13139 14591 6253 541 18381 18728 360
8993,14765 13123 13034 7147 2117 20362 18418 15907 20242 8749
9378,17034 2912 10636 15053 20048 13272 5100 3790 3835 15701
10120,11366 14591 15578 18728 2740 4364 18381 3245 10264 7059
12460,4364 6253 13237 13980 17597 15578 4460 3885 2412 18381
13336,6253 13237 11366 18728 360 18381 2740 13139 17239 10264
15452,17239 2272 16494 6918 7463 222 12622 10591 15410 3885
16165,14765 12311 5924 12393 20242 10419 4603 10300 18191 5042
17855,2674 18381 15578 17239 13980 6253 541 10264 10250 648
19766,14826 2497 16502 3830 12510 868 15900 4949 4401 10251
20196,13972 15360 12674 14903 17166 12526 682 17359 12688 19733
20513,9231 8045 1060 7544 56 6776 12931 8466 9257 3624
21153,2497 14826 411 7506 648 16474 3830 868 8145 797
21938,17663 2551 3961 10834 18852 9473 663 7961 18645 19969
23445,5100 4026 797 13930 4058 19602 16379 18421 1133 1714
24074,5606 1746 2437 12594 8822 16601 2674 10250 16862 9705
24684,1641 15781 4026 1714 15661 3788 14826 797 5100 4834
24911,9826 10629 3463 9291 12594 11070 16862 20048 5100 2780
25545,2551 17663 7961 9246 4253 19969 9473 15722 3341 9834
25919,9003 12623 6408 16708 8709 7544 9231 8466 19340 2508
26483,12599 2912 15053 16973 2252 20048 2068 10708 17334 3790
26963,18661 14579 1710 1357 15967 18963 12243 7311 8950 6951
27114,3961 17663 12071 2551 9834 9246 9473 15185 12868 11510
31658,8145 4910 868 12510 5141 1189 4401 15187 1523 20515
31808,19863 9530 7717 2090 17247 1530 14281 16128 16385 9392
32076,9834 17663 2551 18856 3961 6672 6821 18824 5149 3341
33304,17239 14591 14395 3885 13139 10264 11206 4364 12563 2674
34578,5606 9291 12510 20169 2780 11070 797 8304 9826 8822
35159,1979 20497 19556 6577 16930 9314 19152 4925 11289 8950
35162,15090 10691 14509 2132 16583 5023 9672 11029 6533 16331
35633,15781 5359 1587 7163 18421 18332 20169 4058 1133 7545
37659,7989 16083 4954 4301 2980 16433 17926 3698 14662 6823
38139,10259 13289 13708 17530 4467 12734 11407 1730 14012 18222
38729,7506 8491 8866 15187 16502 10711 5606 12510 2497 1523
40478,2272 11638 1591 4106 20263 12436 13216 8047 10834 19055
40852,4071 15828 624 19773 6317 16225 456 3700 13787 19782
41721,13006 8956 18440 17826 6799 18074 20362 6411 17239 2674
45795,1422 10711 4834 14378 7506 5786 3238 5621 15661 2018
47685,7544 9257 14430 9231 15050 2236 3860 9253 13401 6776
49846,4148 12075 11759 8356 4301 8169 17200 17820 18361 16457
528,15558 9034 7400 2088 17715 17515 5881 20408 2418 8418
2941,13368 17034 8956 20268 10636 2117 13980 10828 11107 541
4206,11366 13980 18728 3245 8956 16509 6253 14395 12563 13237
5467,8709 9003 8466 12623 19555 9257 9291 8018 6681 2970
5700,3242 9246 15988 2551 17635 16552 9471 4253 9580 9473
6731,10848 20172 16502 3885 2497 11107 5606 2674 411 17239
8207,9003 12623 56 20329 7544 7645 1060 4800 8709 16521
10145,5528 17638 18343 12721 11551 11477 10743 16379 3006 8090
13010,17663 9246 9834 6672 4253 18856 14147 12071 6062 1992
17093,10629 13139 2912 10250 2780 11107 5100 5606 11070 19398
18771,6496 19624 7889 8813 17472 18231 15781 12043 20230 11070
19568,7550 7147 16338 6915 16645 19024 13678 17064 8796 11682
20202,16820 10629 12599 5881 9394 17918 9291 2912 3011 13550
21204,5649 5924 956 11233 17634 16994 19838 14668 14247 8614
21214,20497 8950 18150 16404 1979 15967 6577 6237 15509 13456
21842,14758 20263 16866 5786 12436 18096 17597 8956 10848 5089
23960,14907 4369 2730 4774 12075 2508 16457 9173 4743 508
24642,1898 9229 3855 4916 4111 13862 14289 11258 16008 7197
27377,14714 10100 17154 4603 12775 15650 17634 13542 4189 8749
27456,14714 1063 13542 15650 4603 20443 4189 20242 10419 4052
27967,10848 20172 8145 8491 411 4949 20263 17584 2873 6103
28984,9003 8709 8466 4743 18599 5750 14430 1060 15050 18275
30359,5100 10706 1714 4026 7163 3551 16973 18421 12639 1641
31379,15931 17897 12906 16024 3207 20468 13879 16645 18786 9242
33037,13029 1111 12639 19431 16379 12510 2627 10591 4910 4026
33095,18096 18266 2272 6103 11638 4106 13250 20152 19662 15474
33386,10848 17239 9705 14826 15578 13139 5606 20134 14714 2780
33913,16502 8145 4401 10848 2919 1422 17584 20172 12488 3494
38955,8950 16930 520 16404 11599 15967 18150 20497 20488 19152
39189,10992 1357 18404 19462 13670 7517 5474 1322 9261 5746
39988,16820 17157 7009 1719 3463 17826 2437 17701 6681 9826
42990,13139 14395 3885 2117 13237 541 18074 6253 5881 17157
43610,3885 13237 10264 360 18381 14591 14395 541 18649 11107
43736,7147 3880 8796 13678 13455 20468 17276 11014 19733 11716
44147,14765 17154 8749 13542 13424 1373 18191 5924 4052 4603
45453,9587 2272 14008 14487 1985 16716 16405 15771 2111 18713
47335,12563 14758 8956 13980 13250 15578 11661 16509 11638 2740
268,5817 3855 4743 14149 56 3750 11759 10975 9231 18249
2068,13980 15578 2740 11366 11490 3190 18728 14591 8956 16471
2162,14826 8828 15542 3830 9749 3173 14322 12510 1714 797
2389,1422 2336 344 4202 7545 4949 1713 11943 463 14826
4251,9834 18824 663 14147 4253 5149 19154 9940 15322 6137
8026,9834 663 18856 5149 14147 18824 4672 4253 6137 9473
9310,6253 13237 18381 18649 15578 360 8956 13980 9705 1746
10161,13980 8956 15578 18728 12563 6892 6253 16471 14395 3347
10940,12715 6823 16083 3698 817 20372 4301 14360 18726 13624
12633,9003 13670 12623 3624 7544 12931 15050 11882 5474 6408
12653,1641 15090 20169 10269 7163 5359 18421 5564 5100 797
12892,17239 14395 360 18381 14591 12563 3885 18728 10264 4364
14088,17663 9473 9246 2551 3242 14147 18856 9834 9504 12868
14597,14604 6435 12043 12507 14709 6971 7889 12765 11817 7430
15886,13043 10618 7739 5443 4642 13592 13787 456 2253 6409
16766,12075 56 8709 1060 2508 16708 9229 7544 9257 19340
17932,18802 3248 10105 3387 19045 2080 14452 12320 6874 13789
20481,648 9712 10250 8767 3885 2437 2780 13139 11107 17239
20889,8956 12919 11211 13139 15578 3150 5228 14313 14837 10877
21189,19199 19192 4369 2736 28 6971 4743 1898 16866 15172
22502,4370 5965 13142 15875 9352 11151 5644 7427 20054 18856
22835,10833 14360 12910 20497 520 9984 7989 14662 19556 16579
23801,19462 18404 3860 14491 8167 16521 14022 11930 1905 9253
27022,17663 15988 10834 18856 17635 4672 9834 14147 663 19969
29288,8828 9429 12927 3173 15828 15410 6584 11283 6918 12622
29299,6253 14591 11206 18728 14395 9705 541 11107 13782 2412
29560,7989 7081 14360 9886 12507 3256 16579 14662 13154 11157
30291,17154 4189 15650 10100 13542 19904 11233 13424 11257 13088
31236,8956 14395 16973 15209 15578 12164 6253 14591 11366 13237
32068,4603 17634 19590 4909 7460 18191 15650 4189 9323 12311
32318,648 8767 17034 3885 11070 2437 13139 2912 660 12599
32364,2508 16521 9003 11882 12931 17563 9253 12623 4743 17586
32826,13237 14758 541 10496 6253 9705 14395 13980 18381 11206
34563,12599 16820 15413 9291 5881 19718 18446 11070 17918 9826
34957,3624 16521 18404 1060 2236 17563 12931 4447 2508 12623
40514,3749 7264 4013 17143 7153 7350 638 6716 3433 14247
42403,9003 6776 7544 12623 8709 6408 1060 16708 14907 7645
44025,5881 13006 15767 19398 19555 15413 17826 4965 12599 3835
45139,17663 19825 18856 18824 4253 9473 14147 11688 15704 17744
45703,9003 13670 16521 19340 1060 11882 9253 9231 8709 56
46610,17034 13368 9941 648 8822 8767 797 16601 16994 667
48228,12075 4916 394 19462 4743 56 16521 18404 8600 14907
2383,9984 10833 16673 17114 16536 16579 15916 2980 14571 9903
3396,9060 11654 18289 2212 4255 15241 10694 20121 19654 10926
4150,17239 8956 13237 18381 6253 9705 5606 14591 648 360
